layer,trial_index,tile_size,execution_time
layer_6,421,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1356711421628189e-05]
layer_6,422,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1405836814125689e-05]
layer_6,423,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1391052496677425e-05]
layer_6,424,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1674498341713919e-05]
layer_6,425,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1891548498376623e-05]
layer_6,426,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1575787881670313e-05]
layer_6,427,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1195273115625592e-05]
layer_6,428,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2842166305957398e-05]
layer_6,429,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4172351634582526e-05]
layer_6,430,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.417256149796602e-05]
layer_6,431,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.2965745992469068e-05]
layer_6,432,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.426306094464195e-05]
layer_6,433,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.5550234371045305e-05]
layer_6,434,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.3028765838583145e-05]
layer_6,435,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4142230103390238e-05]
layer_6,436,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2625784804039432e-05]
layer_6,437,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2373848046474541e-05]
layer_6,438,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.278078300161377e-05]
layer_6,439,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.1172445625759416e-05]
layer_6,440,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.112980801944107e-05]
layer_6,441,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2737039806347499e-05]
layer_6,442,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.368331993799189e-05]
layer_6,443,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.3678525121032814e-05]
layer_6,444,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.2769648735879506e-05]
layer_6,445,"[[31, [13, 1, 1, 1, 1]], [33, [1, 8, 1, 1, 2]], [35, [36, 1, 2]], [62, 2], [68, 1], [74, 0], [101, 3]]",[5.4340418502202644e-05]
layer_6,446,"[[31, [1, 1, 13, 1, 1]], [33, [4, 1, 2, 2, 1]], [35, [24, 1, 3]], [62, 1], [68, 2], [74, 0], [101, 1]]",[5.502865741074649e-05]
layer_6,447,"[[31, [1, 1, 1, 13, 1]], [33, [1, 4, 2, 2, 1]], [35, [24, 3, 1]], [62, 2], [68, 1], [74, 2], [101, 4]]",[0.00019269167607361963]
layer_6,448,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.1383549412717699e-05]
layer_6,449,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0834725175621795e-05]
layer_6,450,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0835894694208182e-05]
layer_6,451,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0446396473819439e-05]
layer_6,452,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.1011912014381305e-05]
layer_6,453,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.1016142641977497e-05]
layer_6,454,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0125127974081199e-05]
layer_6,455,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0756206534199463e-05]
layer_6,456,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0585368426048985e-05]
layer_6,457,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0713298746914751e-05]
layer_6,458,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.1022607746100053e-05]
layer_6,459,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.1210428231713117e-05]
layer_6,460,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.084265307884136e-05]
layer_6,461,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0894343184616842e-05]
layer_6,462,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0894577353164695e-05]
layer_6,463,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.0851368805771785e-05]
layer_6,464,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.1045960318967154e-05]
layer_6,465,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.10462513511119e-05]
layer_6,466,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0856307816929932e-05]
layer_6,467,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0856162990855298e-05]
layer_6,468,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 9, 2]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1190315549648756e-05]
layer_6,469,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1322682665046577e-05]
layer_6,470,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1322877301766253e-05]
layer_6,471,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1352547488861888e-05]
layer_6,472,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.135348076144188e-05]
layer_6,473,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1881860641731535e-05]
layer_6,474,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.175545875682037e-05]
layer_6,475,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1646058526089294e-05]
layer_6,476,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.1748834143377887e-05]
layer_6,477,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.1716799506360358e-05]
layer_6,478,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2552360131828622e-05]
layer_6,479,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.1562902794653705e-05]
layer_6,480,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2622025927918235e-05]
layer_6,481,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.2591839913932221e-05]
layer_6,482,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.2072259207365892e-05]
layer_6,483,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.1757987735341581e-05]
layer_6,484,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.244884314147391e-05]
layer_6,485,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2442013232920924e-05]
layer_6,486,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.131837911443773e-05]
layer_6,487,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.3123107813033094e-05]
layer_6,488,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2577512700763185e-05]
layer_6,489,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.265664e-05]
layer_6,490,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2828037654653038e-05]
layer_6,491,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.282898541975168e-05]
layer_6,492,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 9, 2]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.2726628877133926e-05]
layer_6,493,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.2725309361839974e-05]
layer_6,494,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.4071265375854216e-05]
layer_6,495,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.40713735168486e-05]
layer_6,496,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.4070774905205103e-05]
layer_6,497,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.2700562364734025e-05]
layer_6,498,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.260265862761987e-05]
layer_6,499,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.271485594926515e-05]
layer_6,500,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.267420622845596e-05]
layer_6,501,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.2672690056703117e-05]
layer_6,502,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.2766894997310382e-05]
layer_6,503,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.2610841602431875e-05]
layer_6,504,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2784636731219408e-05]
layer_6,505,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2546340123934935e-05]
layer_6,506,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2543378088294856e-05]
layer_6,507,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2951763044000962e-05]
layer_6,508,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.3142020987916048e-05]
layer_6,509,"[[31, [13, 1, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [6, 3, 4]], [62, 2], [68, 1], [74, 1], [101, 4]]",[4.18674384279476e-05]
layer_6,510,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [6, 12, 1]], [62, 0], [68, 1], [74, 0], [101, 1]]",[5.188717995127045e-05]
layer_6,511,"[[31, [13, 1, 1, 1, 1]], [33, [2, 4, 2, 1, 1]], [35, [9, 2, 4]], [62, 0], [68, 1], [74, 2], [101, 0]]",[2.38657790182527e-05]
layer_6,512,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.1788027136492507e-05]
layer_6,513,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.082343294372002e-05]
layer_6,514,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.115478361787838e-05]
layer_6,515,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.1329518986140118e-05]
layer_6,516,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1481636188740381e-05]
layer_6,517,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1265248528574141e-05]
layer_6,518,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.3595515063168122e-05]
layer_6,519,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.3594901661129568e-05]
layer_6,520,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1655753093060785e-05]
layer_6,521,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1679364621304171e-05]
layer_6,522,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.3449928886498118e-05]
layer_6,523,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.3450617937004087e-05]
layer_6,524,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1615183778857837e-05]
layer_6,525,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.1639004081632654e-05]
layer_6,526,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2545349542764929e-05]
layer_6,527,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2551533035883804e-05]
layer_6,528,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2553448405724328e-05]
layer_6,529,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1566687408574321e-05]
layer_6,530,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2532680365788058e-05]
layer_6,531,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2629147145508132e-05]
layer_6,532,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2891140392240917e-05]
layer_6,533,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.2245552899647e-05]
layer_6,534,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.3616446064472035e-05]
layer_6,535,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.3592374072081765e-05]
layer_6,536,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.2814060324026198e-05]
layer_6,537,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.295836449704142e-05]
layer_6,538,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.2769098009682626e-05]
layer_6,539,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.2833238639095937e-05]
layer_6,540,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2955169876277569e-05]
layer_6,541,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.2721598816568047e-05]
layer_6,542,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.2955852849242607e-05]
layer_6,543,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.2958915223238301e-05]
layer_6,544,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.2953351458080193e-05]
layer_6,545,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.3137514188422248e-05]
layer_6,546,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.2772763982230322e-05]
layer_6,547,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 4]]",[1.3677010459245011e-05]
layer_6,548,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2774934839666781e-05]
layer_6,549,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.2946250540995432e-05]
layer_6,550,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.2774914337788578e-05]
layer_6,551,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.2815440482970726e-05]
layer_6,552,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.2818523302830388e-05]
layer_6,553,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.2818870595382745e-05]
layer_6,554,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3518695479682616e-05]
layer_6,555,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3518232275416891e-05]
layer_6,556,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.3518696105554372e-05]
layer_6,557,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.2836912959846116e-05]
layer_6,558,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.2775823723041998e-05]
layer_6,559,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3872011300793458e-05]
layer_6,560,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2823014861737118e-05]
