layer,trial_index,tile_size,execution_time
layer_8,422,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4773520798268815e-05]
layer_8,423,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4773155258764608e-05]
layer_8,424,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4518311083266886e-05]
layer_8,425,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4499597310381924e-05]
layer_8,426,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.477241283962491e-05]
layer_8,427,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.4774888256137685e-05]
layer_8,428,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.4770506833712983e-05]
layer_8,429,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.569878985333013e-05]
layer_8,430,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5204261433791105e-05]
layer_8,431,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.520394831952118e-05]
layer_8,432,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.6570937042644465e-05]
layer_8,433,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.5790302422723477e-05]
layer_8,434,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.5790626953594617e-05]
layer_8,435,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.5610723154362416e-05]
layer_8,436,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 0], [101, 3]]",[1.5919519475835538e-05]
layer_8,437,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 3], [74, 3], [101, 3]]",[1.748859036144578e-05]
layer_8,438,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.732929302817833e-05]
layer_8,439,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.528453522481366e-05]
layer_8,440,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 0], [101, 3]]",[1.6434319347908505e-05]
layer_8,441,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 0], [101, 3]]",[1.599977290448343e-05]
layer_8,442,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 3], [74, 3], [101, 3]]",[1.736636730715678e-05]
layer_8,443,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4566134867296958e-05]
layer_8,444,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 2], [74, 3], [101, 3]]",[1.5792201974753156e-05]
layer_8,445,"[[31, [1, 1, 1, 13, 1]], [33, [8, 1, 2, 1, 1]], [35, [72, 2, 1]], [62, 0], [68, 1], [74, 0], [101, 0]]",[0.0001601121048879837]
layer_8,446,"[[31, [1, 13, 1, 1, 1]], [33, [1, 2, 2, 4, 1]], [35, [24, 6, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[0.00015888161538461538]
layer_8,447,"[[31, [1, 13, 1, 1, 1]], [33, [1, 4, 1, 1, 4]], [35, [9, 8, 2]], [62, 2], [68, 3], [74, 0], [101, 2]]",[0.0003064820727969349]
layer_8,448,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4547238295933477e-05]
layer_8,449,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.3748905385910074e-05]
layer_8,450,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4003721076822062e-05]
layer_8,451,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4235171555662419e-05]
layer_8,452,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4346147738922429e-05]
layer_8,453,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4309786193563064e-05]
layer_8,454,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.3994341733032212e-05]
layer_8,455,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.3767377482651352e-05]
layer_8,456,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.4017288327057559e-05]
layer_8,457,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.4953256431834575e-05]
layer_8,458,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.3322619659564875e-05]
layer_8,459,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4568700307552112e-05]
layer_8,460,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.3885412005923226e-05]
layer_8,461,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.5137563389907737e-05]
layer_8,462,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.5136315099783602e-05]
layer_8,463,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.484562898986106e-05]
layer_8,464,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4747535969564215e-05]
layer_8,465,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.7194488449321397e-05]
layer_8,466,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.719571641196013e-05]
layer_8,467,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.4859694998797787e-05]
layer_8,468,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.4847999639336379e-05]
layer_8,469,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.4848492065400337e-05]
layer_8,470,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.4908264380908986e-05]
layer_8,471,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.4906729695865135e-05]
layer_8,472,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4694889964688462e-05]
layer_8,473,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.5265804429384e-05]
layer_8,474,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.7218653373266078e-05]
layer_8,475,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.722007362126246e-05]
layer_8,476,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.5351505650396733e-05]
layer_8,477,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.5349516118008884e-05]
layer_8,478,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.5585815493491722e-05]
layer_8,479,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.526076472709786e-05]
layer_8,480,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4382281125412915e-05]
layer_8,481,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.5414704451827243e-05]
layer_8,482,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.6558796028406104e-05]
layer_8,483,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.6557788534548212e-05]
layer_8,484,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.528942117815407e-05]
layer_8,485,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.8091523113338904e-05]
layer_8,486,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.5617803487931252e-05]
layer_8,487,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.7947708211143694e-05]
layer_8,488,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5454843169467963e-05]
layer_8,489,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5457284128185716e-05]
layer_8,490,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.5661939129334345e-05]
layer_8,491,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 3], [101, 3]]",[1.8538188975178924e-05]
layer_8,492,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.816353014582165e-05]
layer_8,493,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.5455283962490983e-05]
layer_8,494,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.8471891091873778e-05]
layer_8,495,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.556551733738294e-05]
layer_8,496,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.5564575619139216e-05]
layer_8,497,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 0], [101, 3]]",[1.5935567907777925e-05]
layer_8,498,"[[31, [13, 1, 1, 1, 1]], [33, [2, 1, 8, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.850098558358747e-05]
layer_8,499,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.529888005467593e-05]
layer_8,500,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.819507661121208e-05]
layer_8,501,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.8183056669451407e-05]
layer_8,502,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.818265318730694e-05]
layer_8,503,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 0], [101, 3]]",[1.6000161984307772e-05]
layer_8,504,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 0], [101, 3]]",[1.58464715261959e-05]
layer_8,505,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 0], [101, 3]]",[1.583263909774436e-05]
layer_8,506,"[[31, [13, 1, 1, 1, 1]], [33, [2, 1, 4, 1, 2]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[2.0831976425855515e-05]
layer_8,507,"[[31, [13, 1, 1, 1, 1]], [33, [2, 1, 4, 2, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[2.080867571406028e-05]
layer_8,508,"[[31, [13, 1, 1, 1, 1]], [33, [2, 1, 4, 1, 2]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[2.0807697972251867e-05]
layer_8,509,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 3], [74, 2], [101, 4]]",[2.1304253124505614e-05]
layer_8,510,"[[31, [1, 13, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [24, 6, 1]], [62, 1], [68, 2], [74, 2], [101, 1]]",[6.193246469155844e-05]
layer_8,511,"[[31, [1, 1, 1, 13, 1]], [33, [1, 2, 1, 8, 1]], [35, [36, 1, 4]], [62, 1], [68, 0], [74, 3], [101, 3]]",[0.0005581368854166666]
layer_8,512,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4233259534883721e-05]
layer_8,513,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.3419412157073697e-05]
layer_8,514,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.3421065303926841e-05]
layer_8,515,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.3479497550973916e-05]
layer_8,516,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.3767457455291035e-05]
layer_8,517,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4630870486387972e-05]
layer_8,518,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.3322913286713287e-05]
layer_8,519,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4690565554163344e-05]
layer_8,520,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4616640619660555e-05]
layer_8,521,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5162167708583794e-05]
layer_8,522,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5163271038251364e-05]
layer_8,523,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.530011242524917e-05]
layer_8,524,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.548608833206783e-05]
layer_8,525,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.543840027841053e-05]
layer_8,526,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.5618786003543405e-05]
layer_8,527,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.471683517484907e-05]
layer_8,528,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.5679523073399746e-05]
layer_8,529,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.5680603720930235e-05]
layer_8,530,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 3], [101, 3]]",[1.854745363547894e-05]
layer_8,531,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 3], [101, 3]]",[1.854736433351924e-05]
layer_8,532,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.5539218924835805e-05]
layer_8,533,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.5538701467982786e-05]
layer_8,534,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.5762622160463992e-05]
layer_8,535,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 0], [101, 3]]",[1.5948585927613262e-05]
layer_8,536,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 0], [101, 3]]",[1.5966299350805482e-05]
layer_8,537,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 2], [74, 3], [101, 3]]",[1.86239954497194e-05]
layer_8,538,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.705611533130025e-05]
layer_8,539,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.7055280797342194e-05]
layer_8,540,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.6097854411230787e-05]
layer_8,541,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.712494672489083e-05]
layer_8,542,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.6560368387749936e-05]
layer_8,543,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.7028827891672996e-05]
layer_8,544,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.70317346179402e-05]
layer_8,545,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.6435316502151355e-05]
layer_8,546,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 0], [101, 3]]",[1.6460136506341832e-05]
layer_8,547,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.793423230831207e-05]
layer_8,548,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5420760566945078e-05]
layer_8,549,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5418083553738876e-05]
layer_8,550,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.843448144220573e-05]
layer_8,551,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.8430945436222283e-05]
layer_8,552,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 0], [101, 3]]",[1.6539463318777294e-05]
layer_8,553,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 0], [101, 3]]",[1.653470146798279e-05]
layer_8,554,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.7097637180460642e-05]
layer_8,555,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.709967641222384e-05]
layer_8,556,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 0], [101, 3]]",[1.781840261365216e-05]
layer_8,557,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.7926613421926912e-05]
layer_8,558,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 2], [74, 3], [101, 3]]",[1.8936871066555277e-05]
layer_8,559,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 0], [101, 3]]",[1.8080092731829573e-05]
layer_8,560,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 0], [101, 3]]",[1.8078085140213932e-05]
layer_8,561,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 0], [101, 3]]",[1.821282428292955e-05]
